EmployeeId,AttendanceDate,CheckIn,CheckOut
Asna,21/06/2017,13:18:55,23:25:58
Asna,22/06/2017,13:54:28,23:23:15
Asna,23/06/2017,13:56:25,23:26:50
Asna,24/06/2017,00:00,00:00
Asna,25/06/2017,00:00,00:00
Asna,26/06/2017,13:31:23,23:24:35
Asna,27/06/2017,13:49:37,23:26:12
Asna,28/06/2017,13:16:14,23:27:15
Asna,29/06/2017,13:46:26,23:27:06
Asna,30/06/2017,13:24:40,23:24:28
Pora,01/06/2017,12:08:40,19:10:11
Pora,02/06/2017,00:00,00:00
Pora,03/06/2017,00:00,00:00
Pora,04/06/2017,00:00,00:00
Pora,05/06/2017,10:03:12,19:08:16
Pora,06/06/2017,09:07:20,18:01:18
Pora,07/06/2017,09:27:12,14:06:00
Pora,08/06/2017,00:00,00:00
Pora,09/06/2017,00:00,00:00
Pora,10/06/2017,00:00,00:00
Pora,11/06/2017,00:00,00:00
Pora,12/06/2017,00:00,00:00
Pora,13/06/2017,00:00,00:00
Pora,14/06/2017,00:00,00:00
Pora,15/06/2017,00:00,00:00
Pora,16/06/2017,00:00,00:00
Pora,17/06/2017,00:00,00:00
Pora,18/06/2017,00:00,00:00
Pora,19/06/2017,00:00,00:00
Pora,20/06/2017,00:00,00:00
Pora,21/06/2017,00:00,00:00
Pora,22/06/2017,00:00,00:00
Pora,23/06/2017,00:00,00:00
Pora,24/06/2017,00:00,00:00
Pora,25/06/2017,00:00,00:00
Pora,26/06/2017,00:00,00:00
Pora,27/06/2017,00:00,00:00
Pora,28/06/2017,00:00,00:00
Pora,29/06/2017,00:00,00:00
Pora,30/06/2017,00:00,00:00
